danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|type|id|uri|track_href|analysis_url|duration_ms|time_signature|artist_name|song_name|num_top|popularity
0.76|0.747|0|-5.083|0|0.0282|0.0675|2.73e-06|0.309|0.884|128.912|audio_features|3FqUPvubYeRCMsdJ02QyZR|spotify:track:3FqUPvubYeRCMsdJ02QyZR|https://api.spotify.com/v1/tracks/3FqUPvubYeRCMsdJ02QyZR|https://api.spotify.com/v1/audio-analysis/3FqUPvubYeRCMsdJ02QyZR|152079|3|Fuerza Regida|TÚ NAME|11|81
0.728|0.589|7|-7.115|1|0.0376|0.424|7.78e-06|0.166|0.767|77.475|audio_features|6RcAHyC5sAUIbPTkhOQwd8|spotify:track:6RcAHyC5sAUIbPTkhOQwd8|https://api.spotify.com/v1/tracks/6RcAHyC5sAUIbPTkhOQwd8|https://api.spotify.com/v1/audio-analysis/6RcAHyC5sAUIbPTkhOQwd8|179013|4|Junior H|Y LLORO|12|79
0.774|0.736|7|-6.157|0|0.0452|0.0933|0.0|0.112|0.685|135.788|audio_features|61OsemtnuPJ5R0LMEkw60S|spotify:track:61OsemtnuPJ5R0LMEkw60S|https://api.spotify.com/v1/tracks/61OsemtnuPJ5R0LMEkw60S|https://api.spotify.com/v1/audio-analysis/61OsemtnuPJ5R0LMEkw60S|168512|3|Bizarrap|Entre las de 20|13|77
0.834|0.763|2|-5.475|1|0.0835|0.0354|2.33e-06|0.273|0.633|134.844|audio_features|0dEAiKNbHt4mrjjoiL0loc|spotify:track:0dEAiKNbHt4mrjjoiL0loc|https://api.spotify.com/v1/tracks/0dEAiKNbHt4mrjjoiL0loc|https://api.spotify.com/v1/audio-analysis/0dEAiKNbHt4mrjjoiL0loc|193568|3|Xavi|Corazón de Piedra|14|82
0.808|0.944|10|-4.863|0|0.0408|0.183|1.11e-06|0.138|0.937|124.934|audio_features|6uIIdjYTxxpWOyWuVXrKQO|spotify:track:6uIIdjYTxxpWOyWuVXrKQO|https://api.spotify.com/v1/tracks/6uIIdjYTxxpWOyWuVXrKQO|https://api.spotify.com/v1/audio-analysis/6uIIdjYTxxpWOyWuVXrKQO|191467|3|Calle 24|Que Onda|15|80
0.689|0.577|11|-5.029|0|0.0482|0.623|0.00653|0.197|0.382|160.025|audio_features|1llaUCfG1g5WzKt6JafYyk|spotify:track:1llaUCfG1g5WzKt6JafYyk|https://api.spotify.com/v1/tracks/1llaUCfG1g5WzKt6JafYyk|https://api.spotify.com/v1/audio-analysis/1llaUCfG1g5WzKt6JafYyk|231375|3|Carin Leon|Despídase bien|16|72
0.664|0.421|2|-6.653|0|0.0298|0.543|5.86e-06|0.104|0.674|143.234|audio_features|0lpxDRCONr2FJRqcM3Q74z|spotify:track:0lpxDRCONr2FJRqcM3Q74z|https://api.spotify.com/v1/tracks/0lpxDRCONr2FJRqcM3Q74z|https://api.spotify.com/v1/audio-analysis/0lpxDRCONr2FJRqcM3Q74z|230795|4|Victor Cibrian|Porque Te Vas|17|74
0.763|0.626|5|-5.637|0|0.0433|0.0859|0.225|0.205|0.78|100.02|audio_features|5Uptvz6j1sjDKxidAcnH2L|spotify:track:5Uptvz6j1sjDKxidAcnH2L|https://api.spotify.com/v1/tracks/5Uptvz6j1sjDKxidAcnH2L|https://api.spotify.com/v1/audio-analysis/5Uptvz6j1sjDKxidAcnH2L|156171|4|Cris Mj|SI NO ES CONTIGO|18|81
0.751|0.819|11|-4.372|0|0.0409|0.255|0.0|0.236|0.697|131.842|audio_features|0R6NfOiLzLj4O5VbYSJAjf|spotify:track:0R6NfOiLzLj4O5VbYSJAjf|https://api.spotify.com/v1/tracks/0R6NfOiLzLj4O5VbYSJAjf|https://api.spotify.com/v1/audio-analysis/0R6NfOiLzLj4O5VbYSJAjf|172264|3|Xavi|La Diabla|19|82
0.725|0.709|3|-5.017|0|0.129|0.321|0.000189|0.114|0.648|99.993|audio_features|6a9Z1jUms915w4O7N1PxjY|spotify:track:6a9Z1jUms915w4O7N1PxjY|https://api.spotify.com/v1/tracks/6a9Z1jUms915w4O7N1PxjY|https://api.spotify.com/v1/audio-analysis/6a9Z1jUms915w4O7N1PxjY|193039|4|Rvssian|Santa|20|77
0.671|0.8|9|-5.576|1|0.0695|0.0595|0.0|0.103|0.761|166.9|audio_features|2DbV9TSdeGr5FobCFDRzvq|spotify:track:2DbV9TSdeGr5FobCFDRzvq|https://api.spotify.com/v1/tracks/2DbV9TSdeGr5FobCFDRzvq|https://api.spotify.com/v1/audio-analysis/2DbV9TSdeGr5FobCFDRzvq|155888|3|Bizarrap|Natanael Cano: Bzrp Music Sessions, Vol. 59|21|78
0.764|0.668|11|-5.905|0|0.101|0.143|3.46e-06|0.116|0.548|148.055|audio_features|75qepWUT3FEyPyXQMMMVZm|spotify:track:75qepWUT3FEyPyXQMMMVZm|https://api.spotify.com/v1/tracks/75qepWUT3FEyPyXQMMMVZm|https://api.spotify.com/v1/audio-analysis/75qepWUT3FEyPyXQMMMVZm|223784|4|Rels B|Un Desperdicio|22|77
0.767|0.72|5|-6.577|0|0.0659|0.0877|0.00105|0.0985|0.552|139.995|audio_features|5oYVxFt2k4SkVp6wzVsFWN|spotify:track:5oYVxFt2k4SkVp6wzVsFWN|https://api.spotify.com/v1/tracks/5oYVxFt2k4SkVp6wzVsFWN|https://api.spotify.com/v1/audio-analysis/5oYVxFt2k4SkVp6wzVsFWN|158728|4|Sevdaliza|Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)|23|80
0.777|0.535|3|-8.049|1|0.0559|0.0661|1.16e-05|0.148|0.702|132.272|audio_features|1Gp71NN7m8WYIFMi335lJJ|spotify:track:1Gp71NN7m8WYIFMi335lJJ|https://api.spotify.com/v1/tracks/1Gp71NN7m8WYIFMi335lJJ|https://api.spotify.com/v1/audio-analysis/1Gp71NN7m8WYIFMi335lJJ|225212|3|Gabito Ballesteros|El Boss|24|68
0.778|0.864|7|-4.61|0|0.0907|0.0898|0.0|0.0901|0.961|130.17|audio_features|3kx21xR6IboC9HVdajgBoc|spotify:track:3kx21xR6IboC9HVdajgBoc|https://api.spotify.com/v1/tracks/3kx21xR6IboC9HVdajgBoc|https://api.spotify.com/v1/audio-analysis/3kx21xR6IboC9HVdajgBoc|156501|3|Fuerza Regida|SABOR FRESA|25|76
0.774|0.86|7|-2.888|0|0.13|0.131|0.0|0.116|0.446|100.019|audio_features|7bywjHOc0wSjGGbj04XbVi|spotify:track:7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi|https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi|196800|4|Feid|LUNA|26|86
0.694|0.472|8|-8.311|1|0.0354|0.297|0.0|0.105|0.571|114.144|audio_features|6Q2UhuLaPUlC9VANQOjPxo|spotify:track:6Q2UhuLaPUlC9VANQOjPxo|https://api.spotify.com/v1/tracks/6Q2UhuLaPUlC9VANQOjPxo|https://api.spotify.com/v1/audio-analysis/6Q2UhuLaPUlC9VANQOjPxo|179968|3|Gabito Ballesteros|Neta|27|71
0.761|0.658|11|-7.188|1|0.0429|0.292|1.55e-06|0.137|0.895|125.036|audio_features|6YOfGIE6iFxC7G8OlGGvzW|spotify:track:6YOfGIE6iFxC7G8OlGGvzW|https://api.spotify.com/v1/tracks/6YOfGIE6iFxC7G8OlGGvzW|https://api.spotify.com/v1/audio-analysis/6YOfGIE6iFxC7G8OlGGvzW|168677|3|Junior H|ROCKSTAR|28|78
0.702|0.836|8|-3.599|1|0.0658|0.204|0.0|0.0698|0.63|117.897|audio_features|29vIEdxgMT9H1fnBMecWjA|spotify:track:29vIEdxgMT9H1fnBMecWjA|https://api.spotify.com/v1/tracks/29vIEdxgMT9H1fnBMecWjA|https://api.spotify.com/v1/audio-analysis/29vIEdxgMT9H1fnBMecWjA|164387|4|Julión Álvarez y su Norteño Banda|Lo Tienes Todo|29|78
0.819|0.675|7|-4.281|1|0.0727|0.0318|0.0|0.289|0.602|92.99|audio_features|63pLfjK6FvcYJYMGwtHjd6|spotify:track:63pLfjK6FvcYJYMGwtHjd6|https://api.spotify.com/v1/tracks/63pLfjK6FvcYJYMGwtHjd6|https://api.spotify.com/v1/audio-analysis/63pLfjK6FvcYJYMGwtHjd6|207747|4|Feid|SORRY 4 THAT MUCH|30|73
0.855|0.671|4|-5.787|1|0.0618|0.586|0.0|0.0945|0.851|125.07|audio_features|4Xly6Wx7KtcJc739Y4myOt|spotify:track:4Xly6Wx7KtcJc739Y4myOt|https://api.spotify.com/v1/tracks/4Xly6Wx7KtcJc739Y4myOt|https://api.spotify.com/v1/audio-analysis/4Xly6Wx7KtcJc739Y4myOt|149451|3|Grupo Marca Registrada|Mi Morenita|31|69
0.536|0.396|10|-7.804|1|0.0687|0.604|6.97e-05|0.0969|0.491|157.846|audio_features|3fJHbMUnzceimOnNjp63fF|spotify:track:3fJHbMUnzceimOnNjp63fF|https://api.spotify.com/v1/tracks/3fJHbMUnzceimOnNjp63fF|https://api.spotify.com/v1/audio-analysis/3fJHbMUnzceimOnNjp63fF|186456|3|Carin Leon|Primera Cita|32|79
0.714|0.537|3|-6.852|1|0.0429|0.233|0.0|0.0703|0.375|123.949|audio_features|0163eXbLwh5dFhKa73n9wG|spotify:track:0163eXbLwh5dFhKa73n9wG|https://api.spotify.com/v1/tracks/0163eXbLwh5dFhKa73n9wG|https://api.spotify.com/v1/audio-analysis/0163eXbLwh5dFhKa73n9wG|204800|3|Belinda|300 Noches|33|77
0.911|0.761|6|-6.712|0|0.0507|0.135|3.48e-05|0.163|0.948|124.983|audio_features|4oowI6IgJp9oqUnJewTp6Y|spotify:track:4oowI6IgJp9oqUnJewTp6Y|https://api.spotify.com/v1/tracks/4oowI6IgJp9oqUnJewTp6Y|https://api.spotify.com/v1/audio-analysis/4oowI6IgJp9oqUnJewTp6Y|224210|4|Tito Double P|LINDA|34|66
0.838|0.809|11|-2.618|0|0.0595|0.0261|1.64e-05|0.087|0.926|96.974|audio_features|7IJph8SanpysMOFmXQCJth|spotify:track:7IJph8SanpysMOFmXQCJth|https://api.spotify.com/v1/tracks/7IJph8SanpysMOFmXQCJth|https://api.spotify.com/v1/audio-analysis/7IJph8SanpysMOFmXQCJth|173196|4|El Malilla|Dime|35|74
0.725|0.801|4|-6.544|1|0.0372|0.0333|6.13e-06|0.156|0.642|135.162|audio_features|0lbDzTINTToToBpkrnQT2t|spotify:track:0lbDzTINTToToBpkrnQT2t|https://api.spotify.com/v1/tracks/0lbDzTINTToToBpkrnQT2t|https://api.spotify.com/v1/audio-analysis/0lbDzTINTToToBpkrnQT2t|279276|3|Fuerza Regida|UNA CERVEZA|36|78
0.786|0.854|10|-2.4|0|0.0741|0.169|2.39e-05|0.106|0.522|117.994|audio_features|0LZy30mVmxqUpdQmaXKXBd|spotify:track:0LZy30mVmxqUpdQmaXKXBd|https://api.spotify.com/v1/tracks/0LZy30mVmxqUpdQmaXKXBd|https://api.spotify.com/v1/audio-analysis/0LZy30mVmxqUpdQmaXKXBd|278644|4|Myke Towers|ADIVINO|37|83
0.937|0.779|4|-3.539|0|0.329|0.22|6.85e-05|0.0408|0.95|128.028|audio_features|22jhscHs2DoVqKG5vKJytQ|spotify:track:22jhscHs2DoVqKG5vKJytQ|https://api.spotify.com/v1/tracks/22jhscHs2DoVqKG5vKJytQ|https://api.spotify.com/v1/audio-analysis/22jhscHs2DoVqKG5vKJytQ|155625|4|Luis R Conriquez|Que Se Cuide|38|76
0.616|0.834|9|-3.069|1|0.0664|0.06|0.0|0.338|0.746|151.701|audio_features|0O3U5iwTbiXCREMkvotJuN|spotify:track:0O3U5iwTbiXCREMkvotJuN|https://api.spotify.com/v1/tracks/0O3U5iwTbiXCREMkvotJuN|https://api.spotify.com/v1/audio-analysis/0O3U5iwTbiXCREMkvotJuN|165848|4|Grupo Frontera|EL AMOR DE SU VIDA|39|78
0.896|0.754|0|-7.972|1|0.0323|0.562|0.0|0.102|0.922|109.958|audio_features|05eWLa61PMRibhFtIHsD0D|spotify:track:05eWLa61PMRibhFtIHsD0D|https://api.spotify.com/v1/tracks/05eWLa61PMRibhFtIHsD0D|https://api.spotify.com/v1/audio-analysis/05eWLa61PMRibhFtIHsD0D|198355|4|Kevin AMF|Pocos Años Mil Errores|40|67
0.717|0.704|1|-5.04|1|0.0695|0.57|1.12e-06|0.0956|0.717|131.997|audio_features|7EWtB4NKYY3NqBl31PVip9|spotify:track:7EWtB4NKYY3NqBl31PVip9|https://api.spotify.com/v1/tracks/7EWtB4NKYY3NqBl31PVip9|https://api.spotify.com/v1/audio-analysis/7EWtB4NKYY3NqBl31PVip9|141064|3|Peso Pluma|LA PEOPLE II|41|78
0.723|0.755|9|-6.41|0|0.0461|0.199|0.0|0.466|0.804|137.926|audio_features|4U20gQcVcjzY12xhLsXwXy|spotify:track:4U20gQcVcjzY12xhLsXwXy|https://api.spotify.com/v1/tracks/4U20gQcVcjzY12xhLsXwXy|https://api.spotify.com/v1/audio-analysis/4U20gQcVcjzY12xhLsXwXy|153270|3|Luis R Conriquez|GTA|42|76
0.655|0.699|10|-5.809|1|0.0499|0.287|0.0|0.213|0.702|152.08|audio_features|7cXGHxIoogqDTvbuLj0dsO|spotify:track:7cXGHxIoogqDTvbuLj0dsO|https://api.spotify.com/v1/tracks/7cXGHxIoogqDTvbuLj0dsO|https://api.spotify.com/v1/audio-analysis/7cXGHxIoogqDTvbuLj0dsO|209492|4|Grupo Frontera|POR QUÉ SERÁ|43|75
0.737|0.726|3|-7.29|0|0.0538|0.689|0.0|0.169|0.889|127.926|audio_features|1uxiaf3DUS4vpOqNGu4MzL|spotify:track:1uxiaf3DUS4vpOqNGu4MzL|https://api.spotify.com/v1/tracks/1uxiaf3DUS4vpOqNGu4MzL|https://api.spotify.com/v1/audio-analysis/1uxiaf3DUS4vpOqNGu4MzL|262883|3|Peso Pluma|LA DURANGO|44|78
0.684|0.509|8|-10.702|1|0.0397|0.076|0.0|0.0533|0.796|99.24|audio_features|127UT7AiWflJwjXWUBBVTQ|spotify:track:127UT7AiWflJwjXWUBBVTQ|https://api.spotify.com/v1/tracks/127UT7AiWflJwjXWUBBVTQ|https://api.spotify.com/v1/audio-analysis/127UT7AiWflJwjXWUBBVTQ|242133|4|Natanael Cano|O Me Voy O Te Vas|45|76
0.669|0.586|9|-6.073|1|0.054|0.274|0.0|0.104|0.579|107.071|audio_features|5N3hjp1WNayUPZrA8kJmJP|spotify:track:5N3hjp1WNayUPZrA8kJmJP|https://api.spotify.com/v1/tracks/5N3hjp1WNayUPZrA8kJmJP|https://api.spotify.com/v1/audio-analysis/5N3hjp1WNayUPZrA8kJmJP|186365|4|Sabrina Carpenter|Please Please Please|46|85
0.841|0.774|6|-4.963|0|0.0421|0.117|2.66e-06|0.0674|0.494|95.006|audio_features|3KZCP2StVGdWkOKyRZNWA4|spotify:track:3KZCP2StVGdWkOKyRZNWA4|https://api.spotify.com/v1/tracks/3KZCP2StVGdWkOKyRZNWA4|https://api.spotify.com/v1/audio-analysis/3KZCP2StVGdWkOKyRZNWA4|192120|4|Plan B|Es un Secreto|47|79
0.778|0.835|11|-3.598|0|0.0767|0.152|0.0|0.109|0.666|140.082|audio_features|5XVdHRf4CAJ2Jm0uMIy5qY|spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY|https://api.spotify.com/v1/tracks/5XVdHRf4CAJ2Jm0uMIy5qY|https://api.spotify.com/v1/audio-analysis/5XVdHRf4CAJ2Jm0uMIy5qY|156346|4|Xavi|La Víctima|48|80
0.766|0.897|4|-6.682|1|0.0461|0.65|0.000548|0.22|0.814|124.07|audio_features|7AuloEFqtDCrlcPTF2uP9q|spotify:track:7AuloEFqtDCrlcPTF2uP9q|https://api.spotify.com/v1/tracks/7AuloEFqtDCrlcPTF2uP9q|https://api.spotify.com/v1/audio-analysis/7AuloEFqtDCrlcPTF2uP9q|184165|4|Grupo Marca Registrada|La Guerita|49|74
0.812|0.479|2|-5.678|0|0.333|0.213|1.21e-06|0.0756|0.559|169.922|audio_features|2UW7JaomAMuX9pZrjVpHAU|spotify:track:2UW7JaomAMuX9pZrjVpHAU|https://api.spotify.com/v1/tracks/2UW7JaomAMuX9pZrjVpHAU|https://api.spotify.com/v1/audio-analysis/2UW7JaomAMuX9pZrjVpHAU|234353|4|Yng Lvcas|La Bebe - Remix|50|79
